,Close,Log_Returns,Realized_Volatility,HL_Spread,OC_Spread,Log_Volume
2024-01-21 01:50:27.900680,25718.48614749085,-7.478117329857726e-05,0.02594997268625997,0.023882231783164252,-0.017452377930670497,22.193817128893006
2024-01-22 01:50:27.900680,26981.44340303996,0.04793930967442027,0.027230053888620816,0.027309241926604024,0.018768701981992566,22.212806331632436
2024-01-23 01:50:27.900680,24967.050990801614,-0.07759235312269233,0.029842795068019862,0.06753459039059329,-0.008155940545242721,22.107914698890546
2024-01-24 01:50:27.900680,25615.92095179811,0.025657075131256733,0.02982410713944864,0.011434124127408496,-0.016725434186787486,21.73735180594656
2024-01-25 01:50:27.900680,25708.59784381771,0.003611412047145247,0.029661637736684354,0.0567496197389093,0.012942350427650422,21.959372868257255
2024-01-26 01:50:27.900680,25504.509046640294,-0.007970220513976271,0.029240029744115235,0.04830395802863632,-0.0027104427557876876,21.21885291691653
2024-01-27 01:50:27.900680,25600.402785929888,0.0037528232960652363,0.029197105529564532,0.04306710687388206,-0.01634783848034374,22.03013317002514
2024-01-28 01:50:27.900680,24142.67491039441,-0.058627067438026925,0.029652869308891994,0.03291097752172016,0.01899629280267393,21.263852004131248
2024-01-29 01:50:27.900680,24008.09010161471,-0.005590156635125245,0.02964392230312012,0.013557988909591766,-0.0078349396546542,22.051877684185378
2024-01-30 01:50:27.900680,24290.959358451968,0.011713377145352385,0.02960210596334638,0.043166240261939166,0.008172284568289893,21.374753507793077
2024-01-31 01:50:27.900680,25417.57997462204,0.04533682134224564,0.03029964390027296,0.038926292626707444,-0.016692478834707005,21.10866782092064
2024-02-01 01:50:27.900680,25050.479098919877,-0.014548106548209374,0.030367222377711434,0.04974431883736836,-0.01849386235276563,21.230768723473204
2024-02-02 01:50:27.900680,24474.65628897456,-0.02325480808679591,0.030262547436901092,0.06590648379549238,-0.017460377146400256,20.731202797652525
2024-02-03 01:50:27.900680,24133.126341063733,-0.014052711307536044,0.029946944892452247,0.05480145609032453,0.0010324962827193132,22.077800782897942
2024-02-04 01:50:27.900680,24829.873309469785,0.02846206353106219,0.030004361363386644,0.04495612608975215,-0.01427497997584184,22.091804544583535
2024-02-05 01:50:27.900680,25101.05884932116,0.010862533289790706,0.029980205333594287,0.03672031453789514,-0.013594615280671877,21.84159362514559
2024-02-06 01:50:27.900680,24730.00353227392,-0.014892806113011268,0.030106409075678044,0.06310879667239136,0.007288722125597098,21.221280472441897
2024-02-07 01:50:27.900680,25138.869836545968,0.016398022993400707,0.029759491235518985,0.0625577121736936,-0.012985770136362564,21.011610702984058
2024-02-08 01:50:27.900680,25237.413945363627,0.003912326480441157,0.029630890204069348,0.054127944568096116,0.018869145422176735,20.796995613860393
2024-02-09 01:50:27.900680,26007.551120230717,0.03005934971598699,0.0300393244781904,0.03557710369806079,-0.003836023399022773,21.231884652818596
2024-02-10 01:50:27.900680,25490.99699335885,-0.020061592816320695,0.029626539339331282,0.04884828374105132,0.010917552213131647,22.241338648514038
2024-02-11 01:50:27.900680,25266.90575015022,-0.008829864397933056,0.028833052854833008,0.03288615923463995,0.015411225744030733,21.3993418140548
2024-02-12 01:50:27.900680,24996.410179767943,-0.010763244593964843,0.028680572280328397,0.037369844882846434,0.01721315066599664,21.605828233811884
2024-02-13 01:50:27.900680,23946.610104196403,-0.04290544844396348,0.02892207739953083,0.04358899658816224,-0.007790384434157545,21.074895431737247
2024-02-14 01:50:27.900680,24184.46250260732,0.009883608311937263,0.028972228187820206,0.024763939289266925,0.006446289945722105,21.3595490885329
2024-02-15 01:50:27.900680,24398.997363178416,0.008831658165396692,0.028447696481963086,0.04841520382859762,-0.008910558958366845,21.847187875905615
2024-02-16 01:50:27.900680,24427.15549271941,0.001153403699273791,0.028360851792214186,0.028347867823186695,0.017693358613291802,21.95612072917184
2024-02-17 01:50:27.900680,24280.118080933764,-0.006037614001254402,0.02818004962205405,0.03474594868756361,0.007443381062836055,21.40707417477696
2024-02-18 01:50:27.900680,23294.02074419911,-0.04146112226151237,0.029076739763539264,0.06057437961907404,-0.0015771603310232368,20.931034711632016
2024-02-19 01:50:27.900680,23024.925523318,-0.011619359682960571,0.027613330836641064,0.046801877266415035,-0.011495249184615757,21.66488565297002
2024-02-20 01:50:27.900680,22812.209842743046,-0.009281435495803299,0.027622922451570116,0.08774300854877629,0.007302844776203691,21.384309925927237
2024-02-21 01:50:27.900680,22291.993853108,-0.023068318076648584,0.02601458174256784,0.08388195879728359,-0.0050104242890690485,21.353588064129507
2024-02-22 01:50:27.900680,22206.58846637289,-0.003838571349980256,0.022266089017503585,0.023072246439629622,-0.015204368020176292,22.30006716526566
2024-02-23 01:50:27.900680,22499.89288016318,0.013121525704436265,0.021805026433869466,0.06244924447263965,-0.004613147766978532,21.966036749189527
2024-02-24 01:50:27.900680,23833.594651103784,0.057585577036315845,0.024537778622196103,0.029531713492416456,0.010796949937145705,21.89497794827887
2024-02-25 01:50:27.900680,23982.717331088275,0.006237334384955197,0.024566135121536332,0.0180790208425318,0.019392898635106924,21.702756850575103
2024-02-26 01:50:27.900680,24192.91862307924,0.008726511721683126,0.02462336844895428,0.08892069929034249,-0.014587994936104095,21.72234406048407
2024-02-27 01:50:27.900680,24163.098016056545,-0.001233377472985168,0.022170150737971024,0.00774807929881342,0.01952307529959183,21.874982783670163
2024-02-28 01:50:27.900680,22834.29237467044,-0.05656313645897111,0.024451469008655125,0.07267214683829977,-0.014766741990411794,22.05450172669416
2024-02-29 01:50:27.900680,22838.96437741691,0.00020458373652328885,0.02432418899744646,0.04755224878102528,-0.0011561471377012835,22.060523404739822
2024-03-01 01:50:27.900680,22903.16126554864,0.002806906298230678,0.02264852766580056,0.050530448285753524,-0.017259582926404504,21.24608463333785
2024-03-02 01:50:27.900680,24684.418409167152,0.0748972633745588,0.026670488427520685,0.03664856577378501,-0.011810182054572925,21.822028450750633
2024-03-03 01:50:27.900680,24566.93374382686,-0.004770828943433769,0.026337896927329064,0.09380008231383848,-0.019528409963520718,21.69700717284256
2024-03-04 01:50:27.900680,24814.98742437873,0.010046420270008325,0.02625794231211215,0.05799131069246944,0.006007400739944252,22.22335927854103
2024-03-05 01:50:27.900680,24813.9612691592,-4.135309115706497e-05,0.025737857869680605,0.04631057711647507,-0.01057451608290655,21.98333793877737
2024-03-06 01:50:27.900680,23983.02067375108,-0.03406034112858589,0.026381554451270977,0.017197254143122957,0.003938212130255572,21.864304038502198
2024-03-07 01:50:27.900680,24844.360682417533,0.03528468443545044,0.02708563189011488,0.04129377952040479,0.0008056236949287533,21.102782900711816
2024-03-08 01:50:27.900680,25436.592412748792,0.0235579909806033,0.02726465751608642,0.050786693570445865,-0.005074338294543877,21.953652179525797
2024-03-09 01:50:27.900680,26073.5070139292,0.02473095841129136,0.02761996477099411,0.07190190901749026,-0.014726959458998361,21.107722214838834
2024-03-10 01:50:27.900680,25397.17933939865,-0.026281623643842334,0.0274971964230258,0.05767531976978315,-0.01899552203964398,21.577181594918073
2024-03-11 01:50:27.900680,26515.300601385006,0.043083829328082975,0.02837409643739024,0.04378952857644232,-0.01061700613534277,21.17521232556144
2024-03-12 01:50:27.900680,25448.744650561715,-0.041055531883768336,0.02936406651515818,0.0381456514093916,0.0033001841036379453,22.049888372424412
2024-03-13 01:50:27.900680,25926.668959281043,0.0186057128140083,0.029473972956290506,0.043704352608930144,0.003155646689533898,21.324850457583615
2024-03-14 01:50:27.900680,27715.33298078875,0.06671366877429918,0.030589042973789993,0.0379437684512291,-0.009413829690569595,21.666174154291323
2024-03-15 01:50:27.900680,26930.775613568803,-0.028716089753920548,0.031177121053823517,0.053161052544260484,0.010559246833119325,22.245553987137928
2024-03-16 01:50:27.900680,26503.6053748388,-0.01598893188808312,0.03136188377771098,0.0036717936041642018,0.0158276465978675,21.320598754701276
2024-03-17 01:50:27.900680,26609.553796130105,0.00398954095262933,0.03136115483715554,0.016764358818874458,0.005849127033079033,21.832231100423822
2024-03-18 01:50:27.900680,26236.87980008555,-0.0141042696234859,0.031474383540643934,0.05640160494251827,0.008583489610018934,21.707994967663893
2024-03-19 01:50:27.900680,25069.35400069297,-0.045519902931984095,0.031678301139450395,0.07214444815564068,0.008214605115991829,20.79325463317303
2024-03-20 01:50:27.900680,25146.10548992974,0.003056889244180995,0.03156668873395175,0.06694680654175021,0.010770456604284854,22.151429433308422
2024-03-21 01:50:27.900680,24381.72611134625,-0.030869111411783348,0.03209644443201999,0.027933303136306223,0.018658017750376784,20.967139919241305
2024-03-22 01:50:27.900680,24755.35167088656,0.015207772919055722,0.03181616196455507,0.025777931637258576,0.019664268873802383,21.786948488711943
2024-03-23 01:50:27.900680,24105.95650254885,-0.02658272702701442,0.03226472796186807,0.05170886996138298,-0.01913558152738064,21.8996762177935
2024-03-24 01:50:27.900680,25278.569966323244,0.047498032150526386,0.033241944521466574,0.07592601618847894,0.0028974455871626312,21.979937108767214
2024-03-25 01:50:27.900680,24716.212408288186,-0.022497598770086863,0.031971829698923225,0.021588382280525214,0.004648442149167984,22.046228020532006
2024-03-26 01:50:27.900680,24503.048922751543,-0.00866184548617045,0.03200677811224641,0.020259327661322223,-0.007134622684589627,21.42293646105053
2024-03-27 01:50:27.900680,25133.536557508545,0.02540551652109015,0.032294298710886675,0.02199275670216723,0.011398301571506028,20.76240491949281
2024-03-28 01:50:27.900680,24246.617973877583,-0.03592592949301884,0.03300051253470362,0.044709339345287695,-0.017680230657247286,22.08264487124588
2024-03-29 01:50:27.900680,24437.06264488008,0.007823798038124156,0.03123371510256595,0.04592256112720029,-0.011324096632087527,21.868324719860137
2024-03-30 01:50:27.900680,25439.80881548765,0.040214282628472826,0.03198795434298715,0.032572115704377284,0.016697797179816,22.192169796262398
2024-03-31 01:50:27.900680,24266.352652155205,-0.04722449703683695,0.03330744983085275,0.04661701235306138,0.003307673604299726,22.17851554112305
2024-04-01 01:50:27.900680,24425.550646325424,0.0065390157559692,0.030350297523315816,0.029727192890460878,-0.014938198520836644,22.198784778148884
2024-04-02 01:50:27.900680,24641.357386252934,0.008796483827452508,0.030383237977980655,0.09451053500867135,-0.017478353550817227,21.8018041994323
2024-04-03 01:50:27.900680,25251.38263462405,0.02445468615331948,0.030658502230139432,0.04439508732224937,0.0013056420282839616,21.571069391312058
2024-04-04 01:50:27.900680,24355.85788209363,-0.03610852132634245,0.031382374135956334,0.06810583293562528,-0.0045159690753695265,22.15027806189286
2024-04-05 01:50:27.900680,23433.31416866432,-0.038613698392528234,0.031560184458094734,0.07793268623570103,0.013498422819524819,21.754732280579614
2024-04-06 01:50:27.900680,23826.941572127274,0.01665824696850694,0.031004694981042923,0.051655955284170885,-0.01926818787089118,21.273563365360847
2024-04-07 01:50:27.900680,24064.22937212193,0.009909540196995366,0.03072481117750438,0.05473445817021202,0.010849581939159567,22.20938202127679
2024-04-08 01:50:27.900680,24270.005952160125,0.00851478551037637,0.03038180225546045,0.015657560407509152,-0.017401109993432445,22.234040646586614
2024-04-09 01:50:27.900680,24548.106213145777,0.011393446284909245,0.030137826670434256,0.03336624710371966,-0.005950248569331817,21.77591761314814
2024-04-10 01:50:27.900680,24076.444830796125,-0.019400741647354735,0.029118516317217638,0.08511586526899255,-0.004290979938137368,20.987780794890067
2024-04-11 01:50:27.900680,24269.042829490914,0.00796761091483004,0.028285436660657148,0.034439452312471676,-0.0005072829740362192,21.659870579325403
2024-04-12 01:50:27.900680,24507.856870611235,0.009792174198960371,0.028113776137400095,0.05038627669562061,0.010890533508907509,22.161713898924994
2024-04-13 01:50:27.900680,24012.228278536542,-0.020430542540790977,0.02512571739773545,0.037119277273888064,0.013108487854326624,22.250863585540156
2024-04-14 01:50:27.900680,25420.004620586315,0.05697323533434281,0.027103663018409493,0.09458133511591123,0.011306969796867076,21.31874008263809
2024-04-15 01:50:27.900680,25809.72696849679,0.015214987627353387,0.027144023245384848,0.06490449617920795,0.012701781217932143,20.96062344746279
2024-04-16 01:50:27.900680,24928.515031609244,-0.03473910491607938,0.027816850275337746,0.02491532461051099,-0.011059694191536145,22.22943034608349
2024-04-17 01:50:27.900680,25449.82682618558,0.020696608259015037,0.02802707379550254,0.0636441926046077,0.0060311462928335806,21.662342880467175
2024-04-18 01:50:27.900680,24741.16581164881,-0.02824045010681983,0.027247640447137438,0.07758277890861742,0.01800472986410064,21.876064452866213
2024-04-19 01:50:27.900680,25357.66437390165,0.02461253811227345,0.02762461702643732,0.07547604114196707,-0.018418498560905983,22.306824398981924
2024-04-20 01:50:27.900680,26280.806815232383,0.03575786737022234,0.027712192250648096,0.06725999483984503,-0.015119331950825038,20.959332652125806
2024-04-21 01:50:27.900680,25667.31581415735,-0.023620469550551193,0.028003418679422038,0.07582396470210974,-0.016822260907343765,22.00232905354175
2024-04-22 01:50:27.900680,26446.391141060576,0.029901283877329574,0.027969455285615164,0.07120471421377284,-0.019412026357938927,20.982873761041294
2024-04-23 01:50:27.900680,26802.713597038564,0.013383427808094822,0.02676939899083608,0.042354562372874216,0.01321658973934512,21.640306573443173
2024-04-24 01:50:27.900680,27499.420749927547,0.02566180479983458,0.026696587980715513,0.026739238134880463,0.00416761618153285,22.161976679614202
2024-04-25 01:50:27.900680,29138.744953364432,0.057903789479618335,0.028360438789233333,0.049942779334709794,-0.010223930538643577,21.72899094970553
2024-04-26 01:50:27.900680,28953.963028063576,-0.0063616434800860475,0.028194807253658836,0.04097564586581408,-0.0077798244820190925,22.330447088357655
2024-04-27 01:50:27.900680,28334.921009466343,-0.021612084930724598,0.02759811131401401,0.023302801085251103,0.014038515250287225,21.897677115530094
2024-04-28 01:50:27.900680,27616.393643774565,-0.02568543288876573,0.02816038211096008,0.055529059084815584,-0.01247571523446495,21.549478068961154
2024-04-29 01:50:27.900680,26975.66762059036,-0.023474308548963076,0.027739654295797302,0.048148400167533155,0.011145223988494317,21.35477444989943
2024-04-30 01:50:27.900680,26940.27042987596,-0.0013130512824230014,0.026154086582754706,0.06934552923392623,0.01117070144587215,21.599601755750037
2024-05-01 01:50:27.900680,27244.63901621609,0.011234559244499237,0.0261870266771653,0.06512998977844328,-0.0014767927733154778,21.635601998218686
2024-05-02 01:50:27.900680,27499.2159232639,0.009300723979900576,0.026190611443831502,0.01308557983288492,-0.0037038280521547863,20.9660980576096
2024-05-03 01:50:27.900680,28218.36451302123,0.025815497471080504,0.026229022692604957,0.025900414012877092,-0.0031932190014872207,21.630837386470635
2024-05-04 01:50:27.900680,28257.61691647918,0.0013900567563373328,0.025137143246566053,0.0419828202873196,0.01661197492056439,21.77302188724715
2024-05-05 01:50:27.900680,29546.611550248326,0.04460602231471954,0.024752466785993528,0.06195537271093688,-0.014873862466918892,22.08191944026438
2024-05-06 01:50:27.900680,29342.276614566803,-0.00693970499713857,0.024833679364149364,0.07614450670949095,0.009464739679563681,22.011649072201166
2024-05-07 01:50:27.900680,31869.02194058527,0.08260507499768849,0.028420978040388834,0.01986238544868813,0.015042321373412508,22.067451600684887
2024-05-08 01:50:27.900680,32505.34246486084,0.01977002043295008,0.0284836058376388,0.06564314940943905,-0.015311825484503463,20.75617313207
2024-05-09 01:50:27.900680,31711.82794765489,-0.024714726692488684,0.02916599575711844,0.07060101271618985,-0.017899816795552807,21.349562278223353
2024-05-10 01:50:27.900680,30739.945271032488,-0.031126774941833083,0.029628199098980377,0.06303247751183784,-0.014278282277032964,22.017098674500158
2024-05-11 01:50:27.900680,31219.31988270737,0.015474172457295312,0.029658337670864086,0.0647071335425073,-0.01222923716957105,21.800299463165643
2024-05-12 01:50:27.900680,31041.755402252355,-0.00570388355977545,0.02976789525068843,0.05902326069734256,-0.006171357077721769,20.74429702657758
2024-05-13 01:50:27.900680,31745.572330174757,0.02242001482276267,0.02938835825824267,0.053621235376143946,-0.0020301648704769597,22.16262183855559
2024-05-14 01:50:27.900680,32231.698383847543,0.015197128737206146,0.028009226142651975,0.06093039084793069,0.016798042156267644,22.132113522586778
2024-05-15 01:50:27.900680,32193.53071211992,-0.0011848673797063246,0.02802185039916683,0.05640229601917333,0.003675330063500598,21.884438645851944
2024-05-16 01:50:27.900680,31417.394712424863,-0.024403811542051956,0.02754582130067741,0.04529779413887062,0.005118525200868723,20.959012280419852
2024-05-17 01:50:27.900680,30051.61173109789,-0.04444541674057605,0.029015273248371564,0.04862444694736035,0.009703093913528674,22.125940357534933
2024-05-18 01:50:27.900680,29681.40768633081,-0.012395448562010466,0.02851912927376541,0.05518304351365908,-0.008857645500949836,21.927694842774255
2024-05-19 01:50:27.900680,30484.33087467544,0.026691963829704093,0.028568238600254016,0.03286294385794773,0.0001649978166375368,22.141020082792213
2024-05-20 01:50:27.900680,30711.45223837728,0.007422812323906093,0.02801829427706833,0.07010754787787615,0.017043773499812412,22.11130566649543
2024-05-21 01:50:27.900680,29614.48082465287,-0.036372163361359566,0.028561942317402954,0.060466179456068685,0.011319365870562061,22.16120539912488
2024-05-22 01:50:27.900680,29798.52472838416,0.00619542777553561,0.028167836398315608,0.08329893430252004,-0.007277007530258326,21.84560515563322
2024-05-23 01:50:27.900680,30175.140040546343,0.01255952139186487,0.028158750081321026,0.027323915648953288,0.017247187644511365,21.16878341077888
2024-05-24 01:50:27.900680,29414.939302692503,-0.02551572308603393,0.028347665966879026,0.044027036140096225,-0.013853656563157287,22.02743592186359
2024-05-25 01:50:27.900680,29580.47271372708,0.005611753178365961,0.02634411384446893,0.04989502052274343,0.00019417661667949418,21.970842563309343
2024-05-26 01:50:27.900680,29661.820078114743,0.002746261553379828,0.026314758117310023,0.054821110654677936,0.0007771403851249202,22.10178322308694
2024-05-27 01:50:27.900680,28690.65874822013,-0.03328910893491851,0.026740688764097943,0.08817266475170205,-0.0036826989841926595,21.241776271887776
2024-05-28 01:50:27.900680,29029.286840465207,0.011733620810448625,0.02635108322761694,0.0232433066092234,-0.01282073272164871,21.29982346969808
2024-05-29 01:50:27.900680,29551.32987977477,0.017823535791047073,0.026069813917960143,0.05941329488453564,0.006124917928354296,22.240947621816836
2024-05-30 01:50:27.900680,30557.80954467673,0.03349153729525848,0.026637673780344436,0.09202841675033575,-0.007070300991167283,22.10953799652192
2024-05-31 01:50:27.900680,31570.85377539343,0.03261406156104691,0.027114091500004777,0.06108362027645097,-0.00262238358290146,22.256451871181973
2024-06-01 01:50:27.900680,30322.932215381345,-0.04033008103871269,0.028324219385130262,0.07476926484821217,0.00940652739154741,22.118237760296893
2024-06-02 01:50:27.900680,29511.1900116871,-0.0271347511974537,0.028519216523636263,0.06570890663189347,-0.014919244520241159,21.94368895730592
2024-06-03 01:50:27.900680,30000.695714228383,0.016451058016259668,0.028649601820077385,0.04006920297302816,-0.011757165387217411,22.008781101969376
2024-06-04 01:50:27.900680,30497.1778674095,0.016413578527366468,0.027648600002301425,0.061742941484847526,-0.006298155216377067,22.23982318894644
2024-06-05 01:50:27.900680,31003.049821480105,0.016451430589181283,0.02774500915362998,0.036284175025150564,-0.013829336653520968,21.921791940606777
2024-06-06 01:50:27.900680,34836.56402982611,0.11658194471964167,0.031583682909406316,0.08425326896957554,-0.014479045263956674,21.984440555354986
2024-06-07 01:50:27.900680,35473.79450826701,0.018126715320794896,0.03155494919630375,0.08132495233294515,-0.008265629025871383,21.20933156784262
2024-06-08 01:50:27.900680,36739.821092910046,0.03506696920541811,0.031637596957518055,0.04476936489135877,-0.013301225523151891,21.786487493900434
2024-06-09 01:50:27.900680,37844.33364524566,0.02962005290479606,0.031192749405123257,0.07224256936569265,-0.007836955464745013,22.07537975806499
2024-06-10 01:50:27.900680,38629.76142169149,0.02054173753917403,0.03125427152736257,0.05290896234442794,-0.007154081202053111,21.457444971231055
2024-06-11 01:50:27.900680,38304.405793160346,-0.008458077339210395,0.031297192813203374,0.055066177780968346,-0.004722051566833525,21.316049287704978
2024-06-12 01:50:27.900680,39225.772792297576,0.023769076614797997,0.03132106134690053,0.03694691667212835,-0.010007503080352571,21.53655204625135
2024-06-13 01:50:27.900680,38365.14033496651,-0.022184756436127114,0.03172683729781487,0.020198348118053315,0.013844858346575457,21.399268136885897
2024-06-14 01:50:27.900680,38131.65150103622,-0.0061045582022001225,0.03177689602993218,0.07065568987639335,-0.015006213254558497,21.343654430217015
2024-06-15 01:50:27.900680,37618.042118177895,-0.01356090643487321,0.031483674224241615,0.06014387397866783,-0.014655755201178029,21.71629661238014
2024-06-16 01:50:27.900680,37748.28344697618,0.0034562241815896174,0.030017400627774162,0.010365297738824138,0.019191486454255616,22.256115115103714
2024-06-17 01:50:27.900680,40503.15045332574,0.07043975700020531,0.031867424545031144,0.048383844814238144,-0.012865004661991579,21.831246963326016
2024-06-18 01:50:27.900680,38334.94200951954,-0.05501795577775238,0.0338535203105143,0.0445063912422383,0.015068906308879915,21.283842034547245
2024-06-19 01:50:27.900680,39171.506597806445,0.021587805711235353,0.03394905835384992,0.04133587903328549,0.0066390318769335285,20.991678449013744
2024-06-20 01:50:27.900680,37358.786585408045,-0.04738147613568962,0.03450148897214752,0.029550326640608814,-0.009646371408416069,22.054212533064984
2024-06-21 01:50:27.900680,36870.44117564438,-0.013157955973682916,0.03471172826599808,0.08218908857520492,0.013756271314496409,21.65195738339662
2024-06-22 01:50:27.900680,38132.94839886292,0.03366851790902089,0.035038655314954155,0.046448309187846766,-0.012558947715515736,22.17892854943153
2024-06-23 01:50:27.900680,38244.78061163876,0.0029284005728638035,0.03448649182673787,0.03471053470792432,-0.013111180275002072,22.01471175742389
2024-06-24 01:50:27.900680,37065.06022761709,-0.03133234333787911,0.03525350870988749,0.04838678816150496,-0.0002986201498023641,22.15476436956784
2024-06-25 01:50:27.900680,36314.44666131322,-0.020459111277799296,0.035614563790476374,0.05755399528683983,0.020142265402457907,21.459369129340857
2024-06-26 01:50:27.900680,37099.50303410214,0.021387932468040435,0.034886778651239424,0.04251847112488423,0.008591662532687101,22.050191143076347
2024-06-27 01:50:27.900680,36331.7703688601,-0.020910998951514107,0.03529138940588034,0.050043317194630225,-0.004655303523226633,21.444148770544263
