,Price,Returns,Realized_Volatility
2024-01-26 01:50:27.900680,25504.509046640294,-0.007938542522516245,0.042399683738289146
2024-01-27 01:50:27.900680,25600.402785929888,0.0037598739546105264,0.03819043390996069
2024-01-28 01:50:27.900680,24142.67491039441,-0.056941599228925166,0.043833403430089075
2024-01-29 01:50:27.900680,24008.09010161471,-0.005574560784138871,0.03612268719111756
2024-01-30 01:50:27.900680,24290.959358451968,0.011782247385777378,0.026097376455734258
2024-01-31 01:50:27.900680,25417.57997462204,0.046380243758386897,0.03068703916879756
2024-02-01 01:50:27.900680,25050.479098919877,-0.014442794163279538,0.03102072729644909
2024-02-02 01:50:27.900680,24474.65628897456,-0.022986498887765716,0.03190596454680298
2024-02-03 01:50:27.900680,24133.126341063733,-0.013954432858151233,0.031757574628978005
2024-02-04 01:50:27.900680,24829.873309469785,0.02887097836223984,0.0256808633507901
2024-02-05 01:50:27.900680,25101.05884932116,0.010921744806001499,0.025379199274120072
2024-02-06 01:50:27.900680,24730.00353227392,-0.014782456759081186,0.026448011708400086
2024-02-07 01:50:27.900680,25138.869836545968,0.016533208486543716,0.01984335576609883
2024-02-08 01:50:27.900680,25237.413945363627,0.003919989619994846,0.01902971945177759
2024-02-09 01:50:27.900680,26007.551120230717,0.030515692952311158,0.01842283465336646
2024-02-10 01:50:27.900680,25490.99699335885,-0.01986169803084803,0.019730963287806744
2024-02-11 01:50:27.900680,25266.90575015022,-0.00879099563139929,0.01816974205993672
2024-02-12 01:50:27.900680,24996.410179767943,-0.01070552813459047,0.018363830639845983
2024-02-13 01:50:27.900680,23946.610104196403,-0.04199803363849608,0.023938182548337412
2024-02-14 01:50:27.900680,24184.46250260732,0.009932612481515113,0.02309400451551995
2024-02-15 01:50:27.900680,24398.997363178416,0.008870772321194487,0.023495180008116547
2024-02-16 01:50:27.900680,24427.15549271941,0.00115406912513083,0.018213302800062354
2024-02-17 01:50:27.900680,24280.118080933764,-0.006019424235845561,0.017547784548788206
2024-02-18 01:50:27.900680,23294.02074419911,-0.04061336660092263,0.021766400799088755
2024-02-19 01:50:27.900680,23024.925523318,-0.011552115619546832,0.021764640820073927
2024-02-20 01:50:27.900680,22812.209842743046,-0.009238495923017509,0.017133300901898216
2024-02-21 01:50:27.900680,22291.993853108,-0.022804278639429354,0.016256331450212182
2024-02-22 01:50:27.900680,22206.58846637289,-0.0038312134525912978,0.014186152856695678
2024-02-23 01:50:27.900680,22499.89288016318,0.013207990693142158,0.016732235149255245
2024-02-24 01:50:27.900680,23833.594651103784,0.059275916469649026,0.03177125904145323
2024-02-25 01:50:27.900680,23982.717331088275,0.006256827061443149,0.02689690532135857
2024-02-26 01:50:27.900680,24192.91862307924,0.008764698724046838,0.02595922059715811
2024-02-27 01:50:27.900680,24163.098016056545,-0.0012326171755997484,0.025272510063344168
2024-02-28 01:50:27.900680,22834.29237467044,-0.054993181772598265,0.03350838172741333
2024-02-29 01:50:27.900680,22838.96437741691,0.00020460466520311194,0.03338726350530393
2024-03-01 01:50:27.900680,22903.16126554864,0.0028108493481082686,0.03316572165653278
2024-03-02 01:50:27.900680,24684.418409167152,0.07777341839259178,0.038675004672070766
2024-03-03 01:50:27.900680,24566.93374382686,-0.004759466615452568,0.03887007549748868
2024-03-04 01:50:27.900680,24814.98742437873,0.01009705497391189,0.03890008227418915
2024-03-05 01:50:27.900680,24813.9612691592,-4.13522361297769e-05,0.0388745868333373
2024-03-06 01:50:27.900680,23983.02067375108,-0.03348681761830907,0.03392981311376136
2024-03-07 01:50:27.900680,24844.360682417533,0.035914575581764474,0.035304353025186946
2024-03-08 01:50:27.900680,25436.592412748792,0.02383767237570278,0.03522553624740913
2024-03-09 01:50:27.900680,26073.5070139292,0.025039305220033503,0.023357235613567118
2024-03-10 01:50:27.900680,25397.17933939865,-0.02593926755496434,0.026463767387222826
2024-03-11 01:50:27.900680,26515.300601385006,0.04402541113106251,0.030360221445032413
2024-03-12 01:50:27.900680,25448.744650561715,-0.040224169691954414,0.035856108831730675
2024-03-13 01:50:27.900680,25926.668959281043,0.01877987756495414,0.031936044043400405
2024-03-14 01:50:27.900680,27715.33298078875,0.06898934931891487,0.03799851178867232
2024-03-15 01:50:27.900680,26930.775613568803,-0.02830770129169191,0.04125931136521942
2024-03-16 01:50:27.900680,26503.6053748388,-0.015861787453116505,0.0414897615929632
2024-03-17 01:50:27.900680,26609.553796130105,0.003997509764912532,0.03949670121040332
2024-03-18 01:50:27.900680,26236.87980008555,-0.014005270396482694,0.036489642764723086
2024-03-19 01:50:27.900680,25069.35400069297,-0.04449941488045284,0.037283745241016145
2024-03-20 01:50:27.900680,25146.10548992974,0.003061566294634055,0.03631545948295954
2024-03-21 01:50:27.900680,24381.72611134625,-0.03039752533009954,0.017842720899633006
2024-03-22 01:50:27.900680,24755.35167088656,0.015323999532848687,0.02098655513457871
2024-03-23 01:50:27.900680,24105.95650254885,-0.02623251638559554,0.02167831849790546
2024-03-24 01:50:27.900680,25278.569966323244,0.048644137545440724,0.03180242521233208
2024-03-25 01:50:27.900680,24716.212408288186,-0.02224641499832647,0.032259752592638524
2024-03-26 01:50:27.900680,24503.048922751543,-0.008624439781281468,0.028083273682911896
2024-03-27 01:50:27.900680,25133.536557508545,0.02573098705980148,0.030121722126676846
2024-03-28 01:50:27.900680,24246.617973877583,-0.03528825247499834,0.030996813664909764
2024-03-29 01:50:27.900680,24437.06264488008,0.007854483920507027,0.030490342695931937
2024-03-30 01:50:27.900680,25439.80881548765,0.0410338257580094,0.031943973972561365
2024-03-31 01:50:27.900680,24266.352652155205,-0.04612676816258343,0.03200805451232325
2024-04-01 01:50:27.900680,24425.550646325424,0.006560441795775196,0.03132277607555155
2024-04-02 01:50:27.900680,24641.357386252934,0.00883528658380417,0.0313342914743869
2024-04-03 01:50:27.900680,25251.38263462405,0.02475615441182799,0.031209159891425642
2024-04-04 01:50:27.900680,24355.85788209363,-0.03546438488094894,0.03124342889016092
2024-04-05 01:50:27.900680,23433.31416866432,-0.037877693238946075,0.034225948905424124
2024-04-06 01:50:27.900680,23826.941572127274,0.016797769219913494,0.02965882773884448
2024-04-07 01:50:27.900680,24064.22937212193,0.009958802277512335,0.025172209632962073
2024-04-08 01:50:27.900680,24270.005952160125,0.00855113940513652,0.025281800262725942
2024-04-09 01:50:27.900680,24548.106213145777,0.011458598796136643,0.025464356419345784
2024-04-10 01:50:27.900680,24076.444830796125,-0.019213758415998372,0.023621491604133116
2024-04-11 01:50:27.900680,24269.042829490914,0.007999436795935733,0.020219094568614142
2024-04-12 01:50:27.900680,24507.856870611235,0.009840274410415573,0.011700453670009216
2024-04-13 01:50:27.900680,24012.228278536542,-0.020223253085382087,0.014332704949669517
2024-04-14 01:50:27.900680,25420.004620586315,0.058627476205868057,0.026190901061740116
2024-04-15 01:50:27.900680,25809.72696849679,0.01533132482575783,0.02633325707430623
2024-04-16 01:50:27.900680,24928.515031609244,-0.034142629170899386,0.03090173106859359
2024-04-17 01:50:27.900680,25449.82682618558,0.020912268296579883,0.029885254599249417
2024-04-18 01:50:27.900680,24741.16581164881,-0.027845415977747368,0.032873821943131924
2024-04-19 01:50:27.900680,25357.66437390165,0.024917926945971836,0.03385950536219548
2024-04-20 01:50:27.900680,26280.806815232383,0.036404868670824486,0.03348889820708606
2024-04-21 01:50:27.900680,25667.31581415735,-0.023343689765241593,0.029106758607881922
2024-04-22 01:50:27.900680,26446.391141060576,0.030352816497995816,0.03078072974226837
2024-04-23 01:50:27.900680,26802.713597038564,0.013473386749724092,0.025838688076768788
2024-04-24 01:50:27.900680,27499.420749927547,0.025993903578701794,0.026241796458944273
2024-04-25 01:50:27.900680,29138.744953364432,0.05961304488354369,0.02523070698508531
2024-04-26 01:50:27.900680,28953.963028063576,-0.00634145106786832,0.027672039330545642
2024-04-27 01:50:27.900680,28334.921009466343,-0.021380217208857633,0.03026857715649852
2024-04-28 01:50:27.900680,27616.393643774565,-0.025358368405252518,0.030658794253568662
2024-04-29 01:50:27.900680,26975.66762059036,-0.023200930268048925,0.03166314696720173
2024-04-30 01:50:27.900680,26940.27042987596,-0.0013121896077701312,0.031359749359826355
2024-05-01 01:50:27.900680,27244.63901621609,0.01129790389938301,0.02987573835749648
2024-05-02 01:50:27.900680,27499.2159232639,0.009344110116352944,0.015448770454996224
2024-05-03 01:50:27.900680,28218.36451302123,0.026151603440770943,0.020221976760754445
2024-05-04 01:50:27.900680,28257.61691647918,0.0013910233330438615,0.018634384420449398
2024-05-05 01:50:27.900680,29546.611550248326,0.04561582944446507,0.021740076961100432
2024-05-06 01:50:27.900680,29342.276614566803,-0.006915680850036576,0.018189067337112824
2024-05-07 01:50:27.900680,31869.02194058527,0.08611279074249056,0.032066045861867565
2024-05-08 01:50:27.900680,32505.34246486084,0.019966741541735722,0.03162593375795522
2024-05-09 01:50:27.900680,31711.82794765489,-0.02441181839766071,0.03674038024833825
2024-05-10 01:50:27.900680,30739.945271032488,-0.030647324343038185,0.041420490040801505
2024-05-11 01:50:27.900680,31219.31988270737,0.015594517408806574,0.04110278281020912
2024-05-12 01:50:27.900680,31041.755402252355,-0.00568764730052207,0.03927657002734184
2024-05-13 01:50:27.900680,31745.572330174757,0.0226732321932841,0.039030880983294554
2024-05-14 01:50:27.900680,32231.698383847543,0.015313192297078615,0.022115472616921428
2024-05-15 01:50:27.900680,32193.53071211992,-0.0011841657015118079,0.02061853877199396
2024-05-16 01:50:27.900680,31417.394712424863,-0.024108446092334423,0.020561840688843744
2024-05-17 01:50:27.900680,30051.61173109789,-0.04347219092571142,0.023924628243031487
2024-05-18 01:50:27.900680,29681.40768633081,-0.01231894142915424,0.022602100302183
2024-05-19 01:50:27.900680,30484.33087467544,0.027051385056592103,0.02603770393218538
2024-05-20 01:50:27.900680,30711.45223837728,0.007450429685846194,0.024174059937529867
2024-05-21 01:50:27.900680,29614.48082465287,-0.035718643495263436,0.024898757076667447
2024-05-22 01:50:27.900680,29798.52472838416,0.006214659133179312,0.025570384181064797
2024-05-23 01:50:27.900680,30175.140040546343,0.012638723413157527,0.026124979870117686
2024-05-24 01:50:27.900680,29414.939302692503,-0.025192948129896253,0.022328887828460535
2024-05-25 01:50:27.900680,29580.47271372708,0.005627528560612216,0.022088041095601852
2024-05-26 01:50:27.900680,29661.820078114743,0.00275003598404,0.018731955571103895
2024-05-27 01:50:27.900680,28690.65874822013,-0.03274112402195983,0.020775843132645577
2024-05-28 01:50:27.900680,29029.286840465207,0.011802729774062382,0.01840529464816852
2024-05-29 01:50:27.900680,29551.32987977477,0.017983322917250133,0.019837142494398885
2024-05-30 01:50:27.900680,30557.80954467673,0.03405869275584794,0.02359177709405092
2024-05-31 01:50:27.900680,31570.85377539343,0.033151729322600465,0.02265428728426683
2024-06-01 01:50:27.900680,30322.932215381345,-0.039527646888812495,0.029596885893179173
2024-06-02 01:50:27.900680,29511.1900116871,-0.02676991123181971,0.03181243063951721
2024-06-03 01:50:27.900680,30000.695714228383,0.01658712177812638,0.02874168709697972
2024-06-04 01:50:27.900680,30497.1778674095,0.016549021326383917,0.028935938293072224
2024-06-05 01:50:27.900680,31003.049821480105,0.016587500531030974,0.02885581661373769
2024-06-06 01:50:27.900680,34836.56402982611,0.12364958384481262,0.05272944198635179
2024-06-07 01:50:27.900680,35473.79450826701,0.01829200141251941,0.0524114086473083
2024-06-08 01:50:27.900680,36739.821092910046,0.03568906575100095,0.04599017016968779
2024-06-09 01:50:27.900680,37844.33364524566,0.030063090115285185,0.039070916953278086
2024-06-10 01:50:27.900680,38629.76142169149,0.02075417112132194,0.03874244935587569
2024-06-11 01:50:27.900680,38304.405793160346,-0.008422408437356976,0.0419924087214313
2024-06-12 01:50:27.900680,39225.772792297576,0.024053812611335434,0.04157503446125866
2024-06-13 01:50:27.900680,38365.14033496651,-0.02194048443323615,0.021166035353426142
2024-06-14 01:50:27.900680,38131.65150103622,-0.0060859632440204425,0.022329131782455547
2024-06-15 01:50:27.900680,37618.042118177895,-0.013469371575589029,0.020796419679383567
2024-06-16 01:50:27.900680,37748.28344697618,0.0034622038113820697,0.017280553185669227
2024-06-17 01:50:27.900680,40503.15045332574,0.07297992795405484,0.03246019035854061
2024-06-18 01:50:27.900680,38334.94200951954,-0.0535318467709015,0.03974476341114672
2024-06-19 01:50:27.900680,39171.506597806445,0.021822508250544992,0.03953540215983764
2024-06-20 01:50:27.900680,37358.786585408045,-0.04627649457067118,0.04277132699098886
2024-06-21 01:50:27.900680,36870.44117564438,-0.013071768502096015,0.04293612798312743
2024-06-22 01:50:27.900680,38132.94839886292,0.03424171729337799,0.04492547611499512
2024-06-23 01:50:27.900680,38244.78061163876,0.002932692526318448,0.044924628424958986
2024-06-24 01:50:27.900680,37065.06022761709,-0.03084657213754949,0.03356903844978615
2024-06-25 01:50:27.900680,36314.44666131322,-0.02025124366976183,0.028732042378165863
2024-06-26 01:50:27.900680,37099.50303410214,0.021618293681045397,0.02869756797998734
2024-06-27 01:50:27.900680,36331.7703688601,-0.020693880037593315,0.02419394001278509
2024-06-28 01:50:27.900680,36605.05453613864,0.007521906158274305,0.02411984190195356
2024-06-29 01:50:27.900680,36691.80701901063,0.002369959120982701,0.01883583040832953
2024-06-30 01:50:27.900680,36017.51967520751,-0.018377054677458537,0.018998139811321653
2024-07-01 01:50:27.900680,38448.658289491104,0.06749877937755544,0.03171932044790764
2024-07-02 01:50:27.900680,39226.06193128615,0.02021926580484945,0.029839903818829797
2024-07-03 01:50:27.900680,36950.792441031335,-0.05800402534010418,0.03906720404041987
2024-07-04 01:50:27.900680,37195.237277730026,0.006615415273942826,0.03799624781427802
2024-07-05 01:50:27.900680,36500.54269999556,-0.018676976639436682,0.03886924696488077
2024-07-06 01:50:27.900680,37483.47349418453,0.026929210402920623,0.0401803541738126
2024-07-07 01:50:27.900680,36639.412557638,-0.022518215572457034,0.04058873854950406
2024-07-08 01:50:27.900680,36550.044862303504,-0.002439113760186906,0.029087962519197954
2024-07-09 01:50:27.900680,37145.10621195132,0.01628072829704097,0.028509682092044193
2024-07-10 01:50:27.900680,38160.64266683507,0.027339710622687585,0.020341668155839106
2024-07-11 01:50:27.900680,36847.79558711066,-0.0344031700720121,0.02508359852498958
2024-07-12 01:50:27.900680,36516.37384624447,-0.008994343775130087,0.024202313028152133
2024-07-13 01:50:27.900680,36035.78235768324,-0.013160986098586958,0.021440139806669006
2024-07-14 01:50:27.900680,35371.71615852221,-0.018427966751759395,0.02094633476594021
2024-07-15 01:50:27.900680,37332.94382904008,0.055446211931827305,0.031040955972335485
2024-07-16 01:50:27.900680,37827.09333413254,0.013236285553995808,0.03085180887044206
2024-07-17 01:50:27.900680,36459.39159232042,-0.03615667029266578,0.0318237498770383
2024-07-18 01:50:27.900680,37514.77819451531,0.028946906574743636,0.031427353383718784
2024-07-19 01:50:27.900680,40020.81230567189,0.06680125091404543,0.03880397446495162
2024-07-20 01:50:27.900680,41321.11317611437,0.03249061664493502,0.03732314243835283
2024-07-21 01:50:27.900680,39519.43140617367,-0.04360196595531596,0.04253013977024148
2024-07-22 01:50:27.900680,38988.45057208888,-0.013435943159896935,0.039973178668717226
2024-07-23 01:50:27.900680,40539.33744180199,0.03977810984936547,0.04188766991853256
2024-07-24 01:50:27.900680,39727.4630731849,-0.02002682875078088,0.03924122505833975
2024-07-25 01:50:27.900680,40300.234848666616,0.01441752710024713,0.03863632102094316
2024-07-26 01:50:27.900680,41289.008149762776,0.024535174666082016,0.030994191527066877
2024-07-27 01:50:27.900680,40196.8407368652,-0.026451771593449025,0.03024015667785599
2024-07-28 01:50:27.900680,40165.26804579353,-0.0007854520527706965,0.024588632766662812
2024-07-29 01:50:27.900680,36480.01670096647,-0.09175219098812926,0.0435752204315988
2024-07-30 01:50:27.900680,35411.371372774694,-0.029293992295882587,0.038291312744432676
2024-07-31 01:50:27.900680,35179.23343356154,-0.006555463124244598,0.038538324678714084
2024-08-01 01:50:27.900680,33920.59845085753,-0.03577778307992496,0.036426816041614414
2024-08-02 01:50:27.900680,35658.75835681305,0.05124201769239667,0.0431096327998313
2024-08-03 01:50:27.900680,34195.38014813009,-0.04103839494465633,0.04382511069595579
2024-08-04 01:50:27.900680,33780.68592930123,-0.01212720013734181,0.043114201400134826
2024-08-05 01:50:27.900680,33947.371701872755,0.0049343513308277576,0.031596070806585184
2024-08-06 01:50:27.900680,35482.855385783405,0.04523129794540015,0.03615987064392506
2024-08-07 01:50:27.900680,34020.85668346094,-0.041202960878628514,0.039553608726042896
2024-08-08 01:50:27.900680,35264.21396300986,0.03654691271056021,0.03934706794043862
2024-08-09 01:50:27.900680,35310.33413535054,0.0013078463166384946,0.03398713300294552
2024-08-10 01:50:27.900680,34320.0733986933,-0.028044502010697525,0.03170841915090239
2024-08-11 01:50:27.900680,34833.985933766955,0.014974109440372807,0.03149950434361805
2024-08-12 01:50:27.900680,35077.68973762656,0.006996150378052679,0.03151037859126485
2024-08-13 01:50:27.900680,34486.18475842735,-0.01686271198655165,0.02670950252641175
2024-08-14 01:50:27.900680,34593.05241351951,0.003098854101744042,0.020994578590225896
2024-08-15 01:50:27.900680,34229.69207364941,-0.010503853072187819,0.014973498185752837
2024-08-16 01:50:27.900680,34380.82434261707,0.004415238928894727,0.015206443787303616
2024-08-17 01:50:27.900680,35105.67847464906,0.02108309343628778,0.013320090396205743
2024-08-18 01:50:27.900680,36853.23495070907,0.049779880406583654,0.022040027932017474
2024-08-19 01:50:27.900680,35545.3354550146,-0.03548940811963375,0.027602523194432533
2024-08-20 01:50:27.900680,37932.18416141301,0.06714942131912505,0.03515498583122325
2024-08-21 01:50:27.900680,35810.36240098973,-0.05593724187867166,0.04418821158014868
2024-08-22 01:50:27.900680,35683.3342199326,-0.003547246454384423,0.043837644833970874
2024-08-23 01:50:27.900680,36355.055307136674,0.018824504545005505,0.044045955949955
2024-08-24 01:50:27.900680,36699.496053004485,0.009474356260990024,0.043725427926634496
2024-08-25 01:50:27.900680,36056.31557998932,-0.01752559414129906,0.040041307610094494
2024-08-26 01:50:27.900680,35867.74308723617,-0.005229943484791444,0.037426159191199085
2024-08-27 01:50:27.900680,35376.52067417767,-0.013695381163620124,0.02399380716786183
2024-08-28 01:50:27.900680,34791.3015329686,-0.016542586157610395,0.013774882048515727
2024-08-29 01:50:27.900680,35725.169289806814,0.026841989683923373,0.018072439705350704
2024-08-30 01:50:27.900680,36145.98679453811,0.011779300507090085,0.017035747393340347
2024-08-31 01:50:27.900680,35437.78554698733,-0.019592804356853066,0.017673136282835632
2024-09-01 01:50:27.900680,36443.62825961909,0.028383339904185068,0.020481412882133707
2024-09-02 01:50:27.900680,36817.95453288136,0.010271377772696821,0.02044444612852896
2024-09-03 01:50:27.900680,37764.574651721145,0.02571082861201246,0.020209305798400704
2024-09-04 01:50:27.900680,38523.18816273022,0.020087966513731237,0.016778068305556167
2024-09-05 01:50:27.900680,37614.53329821117,-0.023587218707877833,0.02102613284254772
2024-09-06 01:50:27.900680,37024.6929989905,-0.01568118084955017,0.022613624150090397
2024-09-07 01:50:27.900680,37901.99982589715,0.023695181670529086,0.021061897831922475
2024-09-08 01:50:27.900680,38641.04233461976,0.019498773471516184,0.019999091385766454
2024-09-09 01:50:27.900680,38655.45628332722,0.00037302173638709135,0.020207659957345244
2024-09-10 01:50:27.900680,38830.56748327458,0.0045300512989387975,0.018478159392141133
2024-09-11 01:50:27.900680,40388.20169518849,0.04011360927405527,0.02247773147038202
2024-09-12 01:50:27.900680,39717.44704830672,-0.016607687857557507,0.021001553572963624
2024-09-13 01:50:27.900680,40415.100296103454,0.017565410157108108,0.018348152788139276
2024-09-14 01:50:27.900680,40210.884000669415,-0.005052970150706937,0.01870089685649707
2024-09-15 01:50:27.900680,39989.11408373327,-0.005515171388235429,0.018668085522711243
2024-09-16 01:50:27.900680,41370.60376871865,0.03454664392146012,0.021493329406559614
2024-09-17 01:50:27.900680,42450.2611718902,0.026097211662835518,0.022125095063978042
2024-09-18 01:50:27.900680,43542.538389426605,0.025730753766473713,0.0197277096944923
2024-09-19 01:50:27.900680,45326.99261470925,0.040981860297698125,0.018266129982660955
2024-09-20 01:50:27.900680,45400.941092456495,0.0016314446090837098,0.01945683467196594
2024-09-21 01:50:27.900680,46385.70931439784,0.0216904803787199,0.016878674667257385
2024-09-22 01:50:27.900680,46001.93313050302,-0.008273586618965378,0.017610091489975967
2024-09-23 01:50:27.900680,46497.958609417314,0.01078270944629911,0.0166818189633963
2024-09-24 01:50:27.900680,46363.11089070412,-0.00290007825603511,0.017606138199226126
2024-09-25 01:50:27.900680,46544.73988432904,0.0039175324980476045,0.016851549260556164
2024-09-26 01:50:27.900680,47430.65306575947,0.019033583249837838,0.011129199212144877
2024-09-27 01:50:27.900680,46326.86768423895,-0.02327156195783764,0.01591603941880645
2024-09-28 01:50:27.900680,49377.44330288284,0.06584895053635886,0.028408552516277642
2024-09-29 01:50:27.900680,47957.40327648442,-0.028758881209945297,0.03141706751304837
2024-09-30 01:50:27.900680,46288.22119004667,-0.034805514318916875,0.03488566232670762
2024-10-01 01:50:27.900680,47972.64022031707,0.03638979824596511,0.037434036874287056
2024-10-02 01:50:27.900680,49174.77229728569,0.025058701615082057,0.03813334912798542
2024-10-03 01:50:27.900680,50154.30375230488,0.019919389745161276,0.03817557930847812
2024-10-04 01:50:27.900680,51159.83203618545,0.020048693903648607,0.0355649508150702
2024-10-05 01:50:27.900680,51192.20582166382,0.0006327969461563665,0.027623060411844882
2024-10-06 01:50:27.900680,49882.47103935327,-0.02558465221977768,0.026985674250485325
2024-10-07 01:50:27.900680,50046.06073212757,0.0032795025860934413,0.020445738143552387
2024-10-08 01:50:27.900680,49088.70387408617,-0.019129514771715428,0.019893482353222844
2024-10-09 01:50:27.900680,50596.5067156474,0.030715882118802496,0.021001202881107083
